id,source,target,relation,source_text
E592,P177,L232,TRAVEL,"末足等自唐國至。
丁巳。授无位久米連形名女從五位下。
戊午。從三位高麗朝臣福信賜姓高倉朝臣。
夏四月己丑。夜暴風雨。折木發屋。
辛夘。領唐客使等奏言。唐使之行。左右建旗。亦有帶仗。行官立旗前後。臣等稽之古例。未見斯"
E593,E125,G014,HAS_SUBJECT,分者。唯聽帶仗。勿令建旗。又奏曰。往時遣唐使粟田朝臣眞人等發從楚州。到長樂驛。五品舍人宣勅勞問。此時未見拜謝之禮。又新羅朝貢使王子泰廉入京之日。官使宣命。賜以迎馬。客徒斂轡。馬上答謝。但渤海國使。皆悉下馬。再拜舞踏。今領唐客。准據何例者。進退之
E594,E125,L236,AT_LOCATION,分者。唯聽帶仗。勿令建旗。又奏曰。往時遣唐使粟田朝臣眞人等發從楚州。到長樂驛。五品舍人宣勅勞問。此時未見拜謝之禮。又新羅朝貢使王子泰廉入京之日。官使宣命。賜以迎馬。客徒斂轡。馬上答謝。但渤海國使。皆悉下馬。再拜舞踏。今領唐客。准據何例者。進退之
E595,G014,L236,PARTICIPATE,分者。唯聽帶仗。勿令建旗。又奏曰。往時遣唐使粟田朝臣眞人等發從楚州。到長樂驛。五品舍人宣勅勞問。此時未見拜謝之禮。又新羅朝貢使王子泰廉入京之日。官使宣命。賜以迎馬。客徒斂轡。馬上答謝。但渤海國使。皆悉下馬。再拜舞踏。今領唐客。准據何例者。進退之
E596,E126,L232,AT_LOCATION,"末足等自唐國至。
丁巳。授无位久米連形名女從五位下。
戊午。從三位高麗朝臣福信賜姓高倉朝臣。
夏四月己丑。夜暴風雨。折木發屋。
辛夘。領唐客使等奏言。唐使之行。左右建旗。亦有帶仗。行官立旗前後。臣等稽之古例。未見斯儀。禁不之旨。伏請處分者。唯聽帶仗。"
E597,E127,L232,AT_LOCATION,"末足等自唐國至。
丁巳。授无位久米連形名女從五位下。
戊午。從三位高麗朝臣福信賜姓高倉朝臣。
夏四月己丑。夜暴風雨。折木發屋。
辛夘。領唐客使等奏言。唐使之行。左右建旗。亦有帶仗。行官立旗前後。臣等稽之古例。未見斯儀。禁不之旨。伏請處分者。唯聽帶仗。"
E598,E128,L276,AT_LOCATION,縣館。西北行廿里。到竪泰([□@考]泰東本作紊)孫花茂宅斷中。不報直入宅裏。得主人恠。但主心慇懃。齋後望西北行卅里。到蓬萊縣管內望仙鄉王庭村寺宿。入夜雷雨。唐國行五里立一候子。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦
E599,E129,L297,HAS_SUBJECT,"。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E600,E129,L299,AT_LOCATION,"。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E601,L297,L299,TRAVEL,"。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E602,E130,P082,HAS_SUBJECT,縣館。西北行廿里。到竪泰([□@考]泰東本作紊)孫花茂宅斷中。不報直入宅裏。得主人恠。但主心慇懃。齋後望西北行卅里。到蓬萊縣管內望仙鄉王庭村寺宿。入夜雷雨。唐國行五里立一候子。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與
E603,E130,P215,AT_LOCATION,縣館。西北行廿里。到竪泰([□@考]泰東本作紊)孫花茂宅斷中。不報直入宅裏。得主人恠。但主心慇懃。齋後望西北行卅里。到蓬萊縣管內望仙鄉王庭村寺宿。入夜雷雨。唐國行五里立一候子。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與
E604,P082,P215,TRAVEL,縣館。西北行廿里。到竪泰([□@考]泰東本作紊)孫花茂宅斷中。不報直入宅裏。得主人恠。但主心慇懃。齋後望西北行卅里。到蓬萊縣管內望仙鄉王庭村寺宿。入夜雷雨。唐國行五里立一候子。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與
E605,E131,L297,HAS_SUBJECT,"。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E606,E131,L299,AT_LOCATION,"。行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E607,E132,L317,HAS_SUBJECT,"里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E608,E132,L264,AT_LOCATION,"里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E609,L317,L264,TRAVEL,"里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E610,E133,L298,HAS_SUBJECT,"行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E611,E133,L263,AT_LOCATION,"行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E612,L298,L263,TRAVEL,"行十里立二候子。築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E613,E135,P082,HAS_SUBJECT,"築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E614,E135,L263,AT_LOCATION,"築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E615,P082,L263,TRAVEL,"築土堆四角。上狹下闊。高四尺或五尺六尺不定。曰喚之為里隔柱。二日平明發。行廿里到安香村庭彥宅齋。行廿里到登州入開元寺宿。登州去赤山浦四百里。乍行山阪蹈破脚。策杖膝步而行矣。城南地界所由喬改來請行由。仍書行曆與之如左。
日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日"
E616,E136,L060,AT_LOCATION,州龍興寺僧也。持涅槃經一千部。入臺山志遠禪師邊。受法花三昧。入道場求普賢。在院行道。得見大聖。如今廿年來也。依新羅僧聖林([□@考]林池本作琳)和尚口說記之。此僧入五臺及長安。遊行得廿年。來此山院語話之次。常聞臺山聖跡甚有奇特。深喜近於聖境暫休向天台之
E617,E137,L157,HAS_SUBJECT,"安。遊行得廿年。來此山院語話之次。常聞臺山聖跡甚有奇特。深喜近於聖境暫休向天台之議。更發入五臺之意。仍改先意便擬山院過冬到春遊行巡禮臺山。
廿八日。申時。縣使竇文至等兩人。將縣帖來。其狀偁。
縣　帖青寧鄉
得板頭竇文至狀報。日本國船上拋却人三人
右撿案內得前件板頭狀報。其船今月十五日發訖。拋却三人。"
E618,E137,L063,AT_LOCATION,"安。遊行得廿年。來此山院語話之次。常聞臺山聖跡甚有奇特。深喜近於聖境暫休向天台之議。更發入五臺之意。仍改先意便擬山院過冬到春遊行巡禮臺山。
廿八日。申時。縣使竇文至等兩人。將縣帖來。其狀偁。
縣　帖青寧鄉
得板頭竇文至狀報。日本國船上拋却人三人
右撿案內得前件板頭狀報。其船今月十五日發訖。拋却三人。"
E619,L157,L063,TRAVEL,"安。遊行得廿年。來此山院語話之次。常聞臺山聖跡甚有奇特。深喜近於聖境暫休向天台之議。更發入五臺之意。仍改先意便擬山院過冬到春遊行巡禮臺山。
廿八日。申時。縣使竇文至等兩人。將縣帖來。其狀偁。
縣　帖青寧鄉
得板頭竇文至狀報。日本國船上拋却人三人
右撿案內得前件板頭狀報。其船今月十五日發訖。拋却三人。"
E620,E138,L281,AT_LOCATION,"九日。臣船得正南風。發船入海。行已三日。忽遭逆風。船著沙上。損壞處多。竭力修造。今月十六日。船僅得浮。便即入海。廿三日。到肥前國松浦郡橘浦。但今唐客隨臣入朝。迎接祗供。令同蕃例。臣具牒大宰府。仰令准擬。其唐消息。今天子廣平王。名迪。年五十三。皇太子雍王。名■。年号大暦十三年。當寳龜九年。
丁酉。皇太子向伊勢。先是。皇太子寢疾久不平復。至"
E621,E139,L281,AT_LOCATION,由奏聞。便寄乘臣等船發遣。其第一第二船。並在揚子塘頭。第四船在楚州塩城縣。九月九日。臣船得正南風。發船入海。行已三日。忽遭逆風。船著沙上。損壞處多。竭力修造。今月十六日。船僅得浮。便即入海。廿三日。到肥前國松浦郡橘浦。但今唐客隨臣入朝。迎接祗供。令同蕃例。臣具牒大宰府。仰令准擬。其唐消息。今天子廣平王。名迪。年五十三。皇太子
E622,E140,L068,AT_LOCATION,"之浦。
九月十三日，行到百濟南畔之嶋。嶋名毋分明。
以十四日，寅時，二船相從，放出大海。
十五日，日入之時，石布連船，橫遭逆風，飄到南海之嶋。嶋名爾加委。仍為嶋人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。"
E623,E141,G016,HAS_SUBJECT,大唐。（唐）國號妹子臣曰蘇因高，即大唐使人裴世清，下客十二人，從妹子臣至於筑紫，遣於難波高麗館之上。六月壬寅朔丙辰，客等泊於難波津。是日，以飾船卅艘迎客等於江口，安置新館。於是，以中臣宫地連摩吕、大河内直糠手、（船）史王平爲掌客。爰妹子臣之曰：『臣参還之時，唐帝以書授臣，然經過百濟國之日，百濟人探以掠取，
